,chemicalFormula,mpID,volume,volumeUnits,formationEnergy,formationEnergyUnits,bandGap,bandGapUnits,density,densityUnits,crystalSystem
720,NdVO3,mp-556421,247.49167683637472,$\AA^3$,-3.227991484750001,eV/atom,1.0340999999999996,eV,6.526484977382414,g/cm$^3$,orthorhombic
721,LaVO3,mp-19350,252.6768369872203,$\AA^3$,-3.2863070162500008,eV/atom,0.9979999999999993,eV,6.252273325343821,g/cm$^3$,orthorhombic
722,NaAgF4,mp-7386,172.02926165498067,$\AA^3$,-1.6861351025000004,eV/atom,1.5463999999999998,eV,3.9933334551322415,g/cm$^3$,tetragonal
723,Cs2HgI4,mp-28421,743.705904972241,$\AA^3$,-1.0628329289655174,eV/atom,2.1564,eV,4.349558311885003,g/cm$^3$,monoclinic
724,Na3AlAs2,mp-8543,299.12348486408706,$\AA^3$,-0.5175470183333335,eV/atom,0.8472,eV,2.7289771704094257,g/cm$^3$,orthorhombic
725,KAgF4,mp-7387,215.3841424145845,$\AA^3$,-1.739901966666667,eV/atom,1.8518,eV,3.4378941827788,g/cm$^3$,tetragonal
726,K2TeSe3,mp-28419,908.4175558308139,$\AA^3$,-0.7206412638802083,eV/atom,1.8389,eV,3.2367570133259393,g/cm$^3$,monoclinic
727,Cs2ReCl6,mp-567942,304.7710689100221,$\AA^3$,-1.7395078382844444,eV/atom,1.2397,eV,3.6217999444425404,g/cm$^3$,cubic
728,TeAuBr8,mp-541134,785.9609650187159,$\AA^3$,-0.26290267149999985,eV/atom,0.7993,eV,4.072530588820003,g/cm$^3$,triclinic
729,NaAuF4,mp-7388,178.61602371034638,$\AA^3$,-1.7107363266666666,eV/atom,2.1333,eV,5.502713611331159,g/cm$^3$,tetragonal
730,UCl6,mp-23250,786.3597661389651,$\AA^3$,-2.006076006841905,eV/atom,1.5939,eV,2.855497520876008,g/cm$^3$,trigonal
731,AuSCl7,mp-556587,1103.8824437566648,$\AA^3$,-0.6986176157647227,eV/atom,1.796,eV,2.8713689342825144,g/cm$^3$,monoclinic
732,Ga2TeSe2,mp-28423,303.91472658553994,$\AA^3$,-0.5140456764375003,eV/atom,1.6077000000000001,eV,4.643885415029845,g/cm$^3$,tetragonal
733,KAuF4,mp-5309,221.85031368675845,$\AA^3$,-1.7780594824999998,eV/atom,2.4468,eV,4.671485435794532,g/cm$^3$,tetragonal
734,Ti4S8Cl6O,mp-558135,1055.8624692903027,$\AA^3$,-1.5230446660514048,eV/atom,1.6072000000000002,eV,2.1284886761931503,g/cm$^3$,monoclinic
735,SrCuF4,mp-12265,177.23226958729907,$\AA^3$,-2.7496504675000004,eV/atom,0.7596999999999999,eV,4.256644449817749,g/cm$^3$,tetragonal
736,Zn(GaS2)2,mp-5350,151.24368553877423,$\AA^3$,-0.7334605323214289,eV/atom,2.2696000000000005,eV,3.657345565855735,g/cm$^3$,tetragonal
737,PdPtF6,mp-8547,112.35776642957907,$\AA^3$,-1.26644258,eV/atom,0.7715000000000001,eV,6.1406049306998,g/cm$^3$,trigonal
738,K2Na3InO4,mp-504962,692.2273699578495,$\AA^3$,-1.6794664882499994,eV/atom,1.92,eV,3.1279027948724267,g/cm$^3$,orthorhombic
739,Sr3Ti2O7,mp-3349,159.28252259557456,$\AA^3$,-3.510275082673612,eV/atom,1.8404999999999996,eV,4.90595368526212,g/cm$^3$,tetragonal
740,RbSb3Se5,mp-4721,1165.3635259679688,$\AA^3$,-0.45338842199652835,eV/atom,1.2305000000000001,eV,4.819320324272843,g/cm$^3$,monoclinic
741,CaCuF4,mp-12266,156.54616908739584,$\AA^3$,-2.739063420833333,eV/atom,0.7140999999999998,eV,3.8105312789225203,g/cm$^3$,tetragonal
742,Cs2KCuF6,mp-6968,189.63175015671445,$\AA^3$,-2.3123200159999997,eV/atom,0.8474999999999999,eV,4.224607607088664,g/cm$^3$,cubic
743,RbFeCl4,mp-504968,801.1855573936,$\AA^3$,-1.6391726567566665,eV/atom,1.305,eV,2.347220294034204,g/cm$^3$,orthorhombic
744,CsMo2P3O13,mp-565704,609.4066010756392,$\AA^3$,-2.519414431080828,eV/atom,2.2390999999999996,eV,3.409866047979852,g/cm$^3$,monoclinic
745,RuCl(OF3)2,mp-556834,319.7016216144179,$\AA^3$,-1.3382723815760003,eV/atom,0.6174999999999999,eV,2.9347523060454006,g/cm$^3$,monoclinic
746,Ti3PbO7,mp-504427,275.0940114366562,$\AA^3$,-3.170878508522728,eV/atom,1.9724,eV,5.5871234339189355,g/cm$^3$,monoclinic
747,MoSe2,mp-1634,148.11240764632976,$\AA^3$,-0.6699828523958343,eV/atom,1.4177000000000004,eV,5.69222278111426,g/cm$^3$,hexagonal
748,AgCl,mp-22922,44.43287455793736,$\AA^3$,-0.7246546416299999,eV/atom,0.9539000000000002,eV,5.3561790267272125,g/cm$^3$,cubic
749,RbV3O8,mp-19698,362.5741316930084,$\AA^3$,-2.384202574583334,eV/atom,2.0696,eV,3.3550912591898863,g/cm$^3$,monoclinic
750,TiMnO3,mp-19082,112.5828098528021,$\AA^3$,-2.966468188551196,eV/atom,2.334,eV,4.448541621283154,g/cm$^3$,trigonal
751,Na2AgSb,mp-7392,215.732402811669,$\AA^3$,-0.3691432737499998,eV/atom,0.6588000000000003,eV,4.242824636846049,g/cm$^3$,orthorhombic
752,Hg2P2O7,mp-28455,309.50369128302,$\AA^3$,-1.9905865027688827,eV/atom,1.4797,eV,6.1712650981186385,g/cm$^3$,triclinic
753,K2WSe4,mp-18138,939.8420105402474,$\AA^3$,-0.8207093374107137,eV/atom,1.2241,eV,4.084033593193185,g/cm$^3$,orthorhombic
754,K2U(MoO5)2,mp-578762,2263.578457126069,$\AA^3$,-2.6099717625833336,eV/atom,2.3022,eV,3.920889902317146,g/cm$^3$,monoclinic
755,Ba3Zr2S7,mp-8570,1313.708529197643,$\AA^3$,-1.8594851696614587,eV/atom,0.8273999999999999,eV,4.140305778831062,g/cm$^3$,tetragonal
756,CsAuI3,mp-28453,447.5631206496197,$\AA^3$,-0.7297285755,eV/atom,0.7272000000000001,eV,5.272797110683962,g/cm$^3$,tetragonal
757,KUVO6,mp-541148,604.3717688068219,$\AA^3$,-3.0075761591666668,eV/atom,1.9806,eV,4.660552703071248,g/cm$^3$,monoclinic
758,Nb3SI7,mp-541158,1634.6895426145038,$\AA^3$,-0.6250960001420451,eV/atom,0.5787,eV,4.8723082649736265,g/cm$^3$,monoclinic
759,Ba(AgS)2,mp-8579,123.47229216223711,$\AA^3$,-0.8694324296249999,eV/atom,0.8761000000000001,eV,5.610699098175466,g/cm$^3$,trigonal
760,NaErSe2,mp-8584,102.6405961922859,$\AA^3$,-1.7018225580468744,eV/atom,1.9066,eV,5.632740006527365,g/cm$^3$,trigonal
761,Cs3CoI5,mp-569323,1809.6863278594246,$\AA^3$,-1.0850875030555558,eV/atom,0.7504000000000001,eV,4.008637124821725,g/cm$^3$,orthorhombic
762,NClOF4,mp-556500,209.00310007477444,$\AA^3$,-0.8153821195557148,eV/atom,1.6345,eV,2.24769618251021,g/cm$^3$,tetragonal
763,ErSeI,mp-28458,231.66445642455318,$\AA^3$,-1.688548143697916,eV/atom,2.309,eV,5.348995299806453,g/cm$^3$,orthorhombic
764,SbO2,mp-230,325.18866933674366,$\AA^3$,-1.855598870833333,eV/atom,1.8829999999999991,eV,6.2812144683149445,g/cm$^3$,orthorhombic
765,RbMnCl3,mp-569309,814.4963105083593,$\AA^3$,-1.8154404012318617,eV/atom,1.3133000000000001,eV,3.018522914127996,g/cm$^3$,hexagonal
766,K3IO5,mp-540618,673.104950518051,$\AA^3$,-1.533877671805556,eV/atom,1.2686000000000002,eV,3.1991486024138505,g/cm$^3$,tetragonal
767,Pd(AuF4)2,mp-8585,348.32137589734816,$\AA^3$,-1.0594921313636367,eV/atom,0.6458,eV,6.219753586505851,g/cm$^3$,monoclinic
768,Ta2SnO6,mp-556489,241.17192300613377,$\AA^3$,-3.0048123358333334,eV/atom,2.3197000000000005,eV,7.940147565090469,g/cm$^3$,monoclinic
769,Al2CuCl8,mp-23434,668.9084780654898,$\AA^3$,-1.668872285552727,eV/atom,0.6626,eV,1.9915940940604528,g/cm$^3$,monoclinic
770,Li2VSiO5,mp-18860,187.54440563069295,$\AA^3$,-2.7765014384722217,eV/atom,2.3621,eV,3.0618577153381885,g/cm$^3$,tetragonal
771,BaCo2(PO4)2,mp-19021,164.34104405822256,$\AA^3$,-2.5824730004761913,eV/atom,2.2291999999999996,eV,4.497755546556112,g/cm$^3$,trigonal
772,RbAgO,mp-8603,309.56117026816185,$\AA^3$,-1.01556170625,eV/atom,1.4174,eV,4.4916431727142205,g/cm$^3$,tetragonal
773,Li3AsS3,mp-28471,540.0508674661604,$\AA^3$,-0.9303147892410715,eV/atom,2.2848999999999995,eV,2.3606900422293484,g/cm$^3$,orthorhombic
774,K3GeTe3,mp-27331,1102.7581790931179,$\AA^3$,-0.8076429053571427,eV/atom,1.0607000000000002,eV,3.449708597571818,g/cm$^3$,monoclinic
775,Ni(AuF4)2,mp-616127,328.093829148379,$\AA^3$,-1.2347083527272724,eV/atom,1.6437,eV,6.1201071000701175,g/cm$^3$,monoclinic
776,GaSe,mp-1943,224.0377401237883,$\AA^3$,-0.5917993617968751,eV/atom,1.2353999999999998,eV,4.408077107984145,g/cm$^3$,hexagonal
777,Tl3CoCl5,mp-27333,537.5939300710286,$\AA^3$,-1.2042864123666668,eV/atom,0.6109999999999998,eV,5.246992163912128,g/cm$^3$,tetragonal
778,Sc2CCl2,mp-28479,104.04858941407812,$\AA^3$,-1.7825171330540002,eV/atom,0.8824000000000001,eV,2.7582160640243347,g/cm$^3$,trigonal
779,Li8PtO6,mp-8610,131.79911407213424,$\AA^3$,-1.9233931051666668,eV/atom,2.1611,eV,4.366924183045203,g/cm$^3$,trigonal
780,NbBO4,mp-8615,110.76614973364582,$\AA^3$,-2.9704846861111114,eV/atom,2.4711,eV,5.028562473182031,g/cm$^3$,tetragonal
781,PtSe2,mp-1115,74.94633778179194,$\AA^3$,-0.3924589290625005,eV/atom,0.8273999999999999,eV,7.821287852321111,g/cm$^3$,trigonal
782,K2PtSe2,mp-8621,140.57557462161026,$\AA^3$,-0.9154040394375003,eV/atom,0.9345000000000001,eV,5.093526247258037,g/cm$^3$,orthorhombic
783,K2SiAs2,mp-6984,306.1184534018268,$\AA^3$,-0.4582661250000001,eV/atom,1.0021,eV,2.7787023263476565,g/cm$^3$,orthorhombic
784,ScAg(PS3)2,mp-8616,488.79800892853405,$\AA^3$,-0.6585769195565483,eV/atom,2.0296,eV,2.76640956536665,g/cm$^3$,trigonal
785,Rb2PtSe2,mp-8622,153.04323298400826,$\AA^3$,-0.8950016554374998,eV/atom,1.0034,eV,5.684812592426622,g/cm$^3$,orthorhombic
786,PtS2,mp-762,69.38328125966616,$\AA^3$,-0.3548831160416673,eV/atom,1.5425999999999997,eV,6.203727008199512,g/cm$^3$,trigonal
787,K2Te2Pt,mp-8623,168.57912719675755,$\AA^3$,-0.8162644419999999,eV/atom,0.7917000000000001,eV,5.205642121216959,g/cm$^3$,orthorhombic
788,K5Au(IO)2,mp-558332,586.8016193465133,$\AA^3$,-1.3902705372500002,eV/atom,1.8748000000000002,eV,3.838730969700908,g/cm$^3$,orthorhombic
789,SbIrS,mp-8630,227.45765736321695,$\AA^3$,-0.47495154802083306,eV/atom,1.3963,eV,10.105022903372353,g/cm$^3$,cubic
790,Na2PtSe2,mp-14588,233.9026159541951,$\AA^3$,-0.8219135454375,eV/atom,0.8645999999999998,eV,5.664987472794459,g/cm$^3$,orthorhombic
791,Tl3BSe3,mp-28490,421.3088003659907,$\AA^3$,-0.3169424339211311,eV/atom,1.226,eV,6.785805651326999,g/cm$^3$,monoclinic
792,Be2C,mp-1569,20.263752460018456,$\AA^3$,-0.23890488624999998,eV/atom,1.1655999999999995,eV,2.461261450224038,g/cm$^3$,cubic
793,Tl3BO3,mp-4584,299.07746444956916,$\AA^3$,-1.657803711488096,eV/atom,1.303,eV,7.46170722641178,g/cm$^3$,hexagonal
794,CdSe,mp-2691,59.9527961018206,$\AA^3$,-0.627580719296875,eV/atom,0.5101,eV,5.300486624693738,g/cm$^3$,cubic
795,GaP,mp-2490,41.73685895299886,$\AA^3$,-0.411637756547619,eV/atom,1.5928,eV,4.006312327144097,g/cm$^3$,cubic
796,DyVO3,mp-25144,233.9251877413189,$\AA^3$,-3.3087046647500005,eV/atom,1.5488,eV,7.423412613859059,g/cm$^3$,orthorhombic
797,Ba(InTe2)2,mp-21183,555.5746161428928,$\AA^3$,-0.787129589285714,eV/atom,0.9628000000000001,eV,5.244643534868095,g/cm$^3$,orthorhombic
798,Ba(AlTe2)2,mp-28505,511.2047229300034,$\AA^3$,-0.8984476585714286,eV/atom,1.5453999999999999,eV,4.558579494304231,g/cm$^3$,tetragonal
799,Tm2CdS4,mp-4324,349.8885672644389,$\AA^3$,-1.6785925851785721,eV/atom,1.1768,eV,5.491389625867355,g/cm$^3$,cubic
800,Li2SnTeO6,mp-8673,228.82963546541174,$\AA^3$,-2.0189140137500003,eV/atom,2.0439000000000003,eV,5.169476411617306,g/cm$^3$,orthorhombic
801,Sr(InTe2)2,mp-20397,520.9278225265293,$\AA^3$,-0.7379265628571429,eV/atom,0.8837999999999999,eV,5.27656593396558,g/cm$^3$,orthorhombic
802,LiCuO,mp-5127,140.32865350692188,$\AA^3$,-1.4394194987499993,eV/atom,1.4376000000000002,eV,4.093648153763279,g/cm$^3$,tetragonal
803,KAgO,mp-3074,279.2876632712075,$\AA^3$,-1.0488816695833332,eV/atom,1.4716,eV,3.875734668351775,g/cm$^3$,tetragonal
804,NaAgO,mp-6983,216.02787111275322,$\AA^3$,-1.0574851462499997,eV/atom,1.2098,eV,4.515387320515298,g/cm$^3$,tetragonal
805,NaCuO,mp-7469,185.87503263052602,$\AA^3$,-1.2418503904166662,eV/atom,1.2722000000000002,eV,3.6640453954718253,g/cm$^3$,tetragonal
806,KCuO,mp-7911,243.45465709120154,$\AA^3$,-1.2348515354166665,eV/atom,1.2469000000000001,eV,3.236947428902854,g/cm$^3$,tetragonal
807,CsAgO,mp-8666,344.38501769083643,$\AA^3$,-1.0181663762499997,eV/atom,1.4479000000000002,eV,4.952383229710384,g/cm$^3$,tetragonal
808,K3Ga3As4,mp-567524,1107.1506324151098,$\AA^3$,-0.47025949124999966,eV/atom,0.8722000000000001,eV,3.756478705260726,g/cm$^3$,orthorhombic
809,RbCuO,mp-7470,271.04666987462974,$\AA^3$,-1.1999968154166663,eV/atom,1.1566000000000003,eV,4.0437440711667625,g/cm$^3$,tetragonal
810,Ta2FeO6,mp-31755,215.9435007979589,$\AA^3$,-3.0418992269444454,eV/atom,2.3539000000000003,eV,7.90096063268108,g/cm$^3$,tetragonal
811,Mg(SbO3)2,mp-3653,209.8797825404749,$\AA^3$,-2.2458555613888884,eV/atom,1.0374999999999996,eV,5.757006107781747,g/cm$^3$,tetragonal
812,Re4Cl8O9,mp-27343,536.4260004156587,$\AA^3$,-1.672391337968095,eV/atom,1.0174,eV,3.6293789088998962,g/cm$^3$,triclinic
813,Na3SbO4,mp-7404,204.01391577094773,$\AA^3$,-2.022790937499999,eV/atom,2.3773000000000004,eV,4.146618558796708,g/cm$^3$,monoclinic
814,Hg7Cl2O3,mp-541193,1180.5959617985209,$\AA^3$,-0.6173713055900286,eV/atom,0.9253,eV,8.568748831772488,g/cm$^3$,orthorhombic
815,Na3BiO4,mp-27345,219.41411460341132,$\AA^3$,-1.7434984531249995,eV/atom,1.1907000000000003,eV,5.175754664879343,g/cm$^3$,monoclinic
816,CsNO2,mp-3288,258.8809371004446,$\AA^3$,-1.3847202662199998,eV/atom,2.3383000000000003,eV,3.44276332993773,g/cm$^3$,trigonal
817,LiInO2,mp-5488,91.20104534763564,$\AA^3$,-2.0842019443749997,eV/atom,1.8142999999999998,eV,5.599076421418517,g/cm$^3$,tetragonal
818,Tl6SeI4,mp-28517,900.7064108661117,$\AA^3$,-0.5986691539630684,eV/atom,1.6895000000000002,eV,6.684428822389423,g/cm$^3$,tetragonal
819,K3AsSe3,mp-18594,971.7718822773846,$\AA^3$,-0.9256930751116071,eV/atom,2.1092,eV,2.9329164677826727,g/cm$^3$,cubic
820,CrHgF6,mp-558864,117.42748406752845,$\AA^3$,-1.9729688428448275,eV/atom,1.417,eV,5.183748783259746,g/cm$^3$,trigonal
821,Cs4Si2CuO7,mp-561495,299.62004933771084,$\AA^3$,-2.402808166339286,eV/atom,0.7267000000000001,eV,4.230514040925786,g/cm$^3$,triclinic
822,Cd2SiO4,mp-4530,183.63279535044802,$\AA^3$,-2.2435809150000003,eV/atom,1.7277,eV,5.7313646160983875,g/cm$^3$,orthorhombic
823,Rb2PbO3,mp-21461,513.4737205390179,$\AA^3$,-1.578717744375,eV/atom,1.236,eV,5.512350347439911,g/cm$^3$,orthorhombic
824,Nb2Bi2PbO9,mp-583454,409.0615247831131,$\AA^3$,-2.3897051011607138,eV/atom,2.2962,eV,7.753170131737695,g/cm$^3$,orthorhombic
825,Cs3Na2SnP3,mp-17707,1182.832738876326,$\AA^3$,-0.3984665188095242,eV/atom,1.2610000000000001,eV,3.6855822194007293,g/cm$^3$,orthorhombic
826,Na3AsSe3,mp-8686,730.7679936018484,$\AA^3$,-0.8045598708258928,eV/atom,2.0080999999999998,eV,3.460933801089916,g/cm$^3$,cubic
827,SnSe,mp-691,225.05148416724262,$\AA^3$,-0.43280380179687494,eV/atom,0.5159000000000002,eV,5.83402024169982,g/cm$^3$,orthorhombic
828,CaCrF6,mp-557519,127.61628839794096,$\AA^3$,-2.9552139637499995,eV/atom,1.687,eV,2.681304703845882,g/cm$^3$,trigonal
829,K3Na2SnP3,mp-16847,1023.2108295829621,$\AA^3$,-0.405545841031746,eV/atom,0.9637000000000002,eV,2.433694129649982,g/cm$^3$,orthorhombic
830,Zr(InBr3)2,mp-610738,621.400347226725,$\AA^3$,-1.1042823350000006,eV/atom,2.3857,eV,4.277122585413358,g/cm$^3$,tetragonal
831,TlF3,mp-2632,216.37488089941846,$\AA^3$,-1.7692492431250004,eV/atom,1.2591,eV,8.023652033907391,g/cm$^3$,orthorhombic
832,KInBr3,mp-28529,739.4498592188318,$\AA^3$,-1.2188755829999998,eV/atom,2.2777,eV,3.535791396309555,g/cm$^3$,trigonal
833,Sr3InP3,mp-616026,788.6935645420201,$\AA^3$,-0.9509101852551021,eV/atom,0.8115999999999999,eV,3.9632550117311185,g/cm$^3$,orthorhombic
834,CrCdF6,mp-559161,117.32087916460374,$\AA^3$,-2.2777928125,eV/atom,1.6570999999999998,eV,3.9403891228333023,g/cm$^3$,trigonal
835,Na3SbSe4,mp-8703,216.80913762179725,$\AA^3$,-0.7275567036718753,eV/atom,0.9766000000000001,eV,3.8798090388593534,g/cm$^3$,cubic
836,MgCrF6,mp-554955,106.39263241110659,$\AA^3$,-2.782308850625,eV/atom,1.5333,eV,2.9700033433408324,g/cm$^3$,trigonal
837,Eu4Cl6O,mp-28546,561.2124023704465,$\AA^3$,-2.8640431223463647,eV/atom,0.8845999999999998,eV,4.950577304085805,g/cm$^3$,hexagonal
838,Eu4Br6O,mp-559031,639.1612929656404,$\AA^3$,-2.2755067301136376,eV/atom,0.7505999999999999,eV,5.732632450056743,g/cm$^3$,hexagonal
839,K2TeBr6,mp-22963,669.9093177980798,$\AA^3$,-1.0498172983333331,eV/atom,2.4049,eV,3.3969835783473386,g/cm$^3$,monoclinic
840,KAs4IO6,mp-23126,238.23961847087858,$\AA^3$,-1.6465079862499998,eV/atom,2.3453999999999997,eV,3.9149691236727677,g/cm$^3$,hexagonal
841,La2Pd2O5,mp-560340,258.4224813105852,$\AA^3$,-2.5884834768055547,eV/atom,1.1382000000000003,eV,7.333596595410904,g/cm$^3$,tetragonal
842,Ca2AsI,mp-28554,126.21580177425825,$\AA^3$,-1.413298410625,eV/atom,1.5571000000000002,eV,3.709854041070194,g/cm$^3$,trigonal
843,FeP4,mp-570553,292.01839690567556,$\AA^3$,-0.3733090659761906,eV/atom,0.8043000000000005,eV,4.088308798747568,g/cm$^3$,monoclinic
844,K2MnS2,mp-8713,278.007727304226,$\AA^3$,-0.9805676349008614,eV/atom,0.9732999999999998,eV,2.3565216976957655,g/cm$^3$,orthorhombic
845,Ag2PdCl4,mp-28557,347.7516084663468,$\AA^3$,-0.7954503832914287,eV/atom,1.1217000000000001,eV,4.430964904587376,g/cm$^3$,orthorhombic
846,RbGeBr3,mp-28558,742.7853747660926,$\AA^3$,-1.1054328395,eV/atom,1.9935,eV,3.557395090889942,g/cm$^3$,orthorhombic
847,Zn(AuF4)2,mp-17512,340.80998323708985,$\AA^3$,-1.3718303363636366,eV/atom,1.6582,eV,5.957197568955984,g/cm$^3$,monoclinic
848,Rb3CuO2,mp-28568,593.2719182595126,$\AA^3$,-1.2534163229166666,eV/atom,1.4327,eV,3.9403428093507036,g/cm$^3$,monoclinic
849,Rb2MnS2,mp-8714,305.7134521512099,$\AA^3$,-0.9599897669008612,eV/atom,1.1062999999999998,eV,3.150416420119976,g/cm$^3$,orthorhombic
850,Cs2MnSe2,mp-573947,378.1022311354313,$\AA^3$,-0.9520957687133617,eV/atom,1.2429999999999999,eV,4.204410100250649,g/cm$^3$,orthorhombic
851,K2MnSe2,mp-8716,313.37158936102423,$\AA^3$,-0.9454171657133621,eV/atom,0.9895,eV,3.084565305654028,g/cm$^3$,orthorhombic
852,Ca2Pt3O8,mp-8710,178.1831302695786,$\AA^3$,-1.8158100215384612,eV/atom,1.1236000000000002,eV,7.393948527297151,g/cm$^3$,trigonal
853,NaZr2AgF11,mp-561400,240.78260314896704,$\AA^3$,-3.060735332666667,eV/atom,0.5246999999999999,eV,3.601922282937789,g/cm$^3$,triclinic
854,Rb2MnSe2,mp-8717,343.5392602128107,$\AA^3$,-0.934329252713362,eV/atom,1.1526999999999998,eV,3.7102268006292443,g/cm$^3$,orthorhombic
855,Cs2MnS2,mp-505034,337.6161886963715,$\AA^3$,-0.9695647979008613,eV/atom,1.1562000000000001,eV,3.7859942488168667,g/cm$^3$,orthorhombic
856,K2MnTe2,mp-8719,375.8725371388708,$\AA^3$,-0.7627242992758625,eV/atom,0.8458999999999999,eV,3.431188654024873,g/cm$^3$,orthorhombic
857,Cs2MnTe2,mp-610744,452.6462422594272,$\AA^3$,-0.7914832372758618,eV/atom,1.0935000000000001,eV,4.225753167495859,g/cm$^3$,orthorhombic
858,UO3,mp-375,72.24062297621299,$\AA^3$,-3.630111589687501,eV/atom,1.6349999999999998,eV,6.574682346974504,g/cm$^3$,cubic
859,Sr2CuBrO2,mp-552537,137.33377584048418,$\AA^3$,-2.3338428483333336,eV/atom,2.3439,eV,4.240270814625931,g/cm$^3$,trigonal
860,Rb2MnTe2,mp-8720,410.68882485284684,$\AA^3$,-0.7632278992758621,eV/atom,0.9598999999999998,eV,3.890252001261872,g/cm$^3$,orthorhombic
861,Ba2YBiO6,mp-23137,165.79487549288646,$\AA^3$,-2.8272407617499993,eV/atom,1.8236999999999997,eV,6.695810857480849,g/cm$^3$,cubic
862,Yb2BaCoO5,mp-541597,483.63319694828806,$\AA^3$,-2.7892122537499997,eV/atom,1.0893,eV,8.547098427521414,g/cm$^3$,orthorhombic
863,BaHo2CoO5,mp-541217,503.14608857603224,$\AA^3$,-3.201647787083333,eV/atom,1.8403999999999998,eV,8.001511120384375,g/cm$^3$,orthorhombic
864,CoBi2SO7,mp-616079,636.3649924833982,$\AA^3$,-1.7712608932102276,eV/atom,2.2110000000000003,eV,6.481309421218526,g/cm$^3$,orthorhombic
865,HfSnS3,mp-8725,503.7085477898191,$\AA^3$,-1.1359910009375,eV/atom,1.1982,eV,5.187505446894848,g/cm$^3$,orthorhombic
866,Ba4PtO6,mp-8727,401.08593839802757,$\AA^3$,-2.4780445838636367,eV/atom,1.8015999999999996,eV,6.958596716357879,g/cm$^3$,trigonal
867,Na2W2O7,mp-25179,292.85414609411674,$\AA^3$,-2.234226599431818,eV/atom,2.4570999999999996,eV,5.961132258853464,g/cm$^3$,orthorhombic
868,W(S4Cl3)2,mp-28575,1032.5042459489682,$\AA^3$,-0.6355892928040002,eV/atom,0.6466000000000001,eV,2.100643056343301,g/cm$^3$,triclinic
869,HfPbS3,mp-22147,496.36379391941273,$\AA^3$,-1.1625422189375,eV/atom,1.452,eV,6.44840584868283,g/cm$^3$,orthorhombic
870,VF4,mp-554799,144.21159172436074,$\AA^3$,-2.6488103989999994,eV/atom,2.2417,eV,2.9232143231426444,g/cm$^3$,monoclinic
871,TlV3O8,mp-18996,360.8085609205333,$\AA^3$,-2.2104545154166666,eV/atom,2.0029999999999997,eV,4.466071780727038,g/cm$^3$,monoclinic
872,Y2NCl3,mp-28580,290.78205980526815,$\AA^3$,-2.471519958693334,eV/atom,2.1398,eV,3.4055414449857686,g/cm$^3$,monoclinic
873,NbI5,mp-569578,540.5212272957361,$\AA^3$,-0.4315622245833328,eV/atom,0.9144999999999999,eV,4.469477450356292,g/cm$^3$,triclinic
874,Hg3(TeI)2,mp-28579,1099.1820197847542,$\AA^3$,-0.24949928618226608,eV/atom,1.3859000000000001,eV,6.712233749450593,g/cm$^3$,monoclinic
875,SbSe6IF6,mp-559000,719.3005244306836,$\AA^3$,-1.1900928595758928,eV/atom,1.5387,eV,3.8618058250959777,g/cm$^3$,monoclinic
876,Na4I2O,mp-22937,178.59008839149763,$\AA^3$,-1.38285634375,eV/atom,2.2131000000000003,eV,3.3637302153102104,g/cm$^3$,tetragonal
877,AsSe6IF6,mp-23569,691.0316088097956,$\AA^3$,-1.0981310570758929,eV/atom,1.5673,eV,3.7946816750723165,g/cm$^3$,monoclinic
878,Tl2(ReSe2)3,mp-616190,1111.0301044634673,$\AA^3$,-0.4209524410511369,eV/atom,0.9673999999999996,eV,8.615722188235011,g/cm$^3$,monoclinic
879,Na5HfAs3,mp-541236,897.1276797566481,$\AA^3$,-0.589245626111111,eV/atom,0.9022000000000001,eV,3.8366771788146687,g/cm$^3$,monoclinic
880,Nb(SCl)2,mp-27362,248.9815047114844,$\AA^3$,-1.2452880269289999,eV/atom,1.5101999999999998,eV,3.0404442625084127,g/cm$^3$,monoclinic
881,KNaTe,mp-8755,418.21116427159956,$\AA^3$,-1.00982711,eV/atom,1.9491,eV,3.012683053905501,g/cm$^3$,orthorhombic
882,KLiTe,mp-4495,183.16274898512384,$\AA^3$,-1.079967635,eV/atom,2.4134,eV,3.148400179215626,g/cm$^3$,tetragonal
883,NaLiTe,mp-8754,298.2726186156781,$\AA^3$,-0.9987102083333337,eV/atom,2.2840000000000003,eV,3.5080118967482243,g/cm$^3$,orthorhombic
884,Ga2HgS4,mp-4809,165.96436137673857,$\AA^3$,-0.5428565255726602,eV/atom,1.5714,eV,4.6854862580009735,g/cm$^3$,tetragonal
885,K2W2O7,mp-19037,339.73466659078804,$\AA^3$,-2.291074256704546,eV/atom,2.4572000000000003,eV,5.453484287886911,g/cm$^3$,monoclinic
886,Na4HgP2,mp-28591,187.9347597042493,$\AA^3$,-0.35701717270701394,eV/atom,0.8759000000000001,eV,3.1322327197391915,g/cm$^3$,trigonal
887,Na4Br2O,mp-28599,157.0534661398035,$\AA^3$,-1.5487750323214289,eV/atom,1.9830999999999999,eV,2.8311164848855737,g/cm$^3$,tetragonal
888,Na3ClO,mp-28602,93.47041948848707,$\AA^3$,-1.7163997619020002,eV/atom,2.0299,eV,2.139339203738579,g/cm$^3$,cubic
889,RbLiZn2O3,mp-18422,382.95713862975464,$\AA^3$,-1.804635288035714,eV/atom,1.8536,eV,4.704230561777359,g/cm$^3$,tetragonal
890,RbNa7(CoO3)2,mp-555936,260.9139066888919,$\AA^3$,-1.5059580151562502,eV/atom,1.0163,eV,2.9292342112371683,g/cm$^3$,monoclinic
